,temperature_2m,cloud_cover,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,precipitation,time
925,11.8,100,300.0,67.0,122.0,233.0,2.2,0.1,2026-02-08 13:00:00
926,13.7,100,438.0,246.0,441.3,192.0,2.2,0.0,2026-02-08 14:00:00
927,12.3,100,149.0,7.0,13.6,142.0,6.0,0.2,2026-02-08 15:00:00
928,11.3,100,84.0,3.0,7.0,81.0,6.0,0.3,2026-02-08 16:00:00
929,10.8,100,40.0,0.0,0.0,40.0,2.5,1.5,2026-02-08 17:00:00
930,10.6,100,8.0,0.0,0.0,8.0,0.5,2.0,2026-02-08 18:00:00
931,10.1,100,0.0,0.0,0.0,0.0,2.2,1.8,2026-02-08 19:00:00
932,9.8,100,0.0,0.0,0.0,0.0,1.9,2.1,2026-02-08 20:00:00
933,9.7,100,0.0,0.0,0.0,0.0,0.6,1.9,2026-02-08 21:00:00
934,9.7,100,0.0,0.0,0.0,0.0,1.1,0.5,2026-02-08 22:00:00
935,9.7,100,0.0,0.0,0.0,0.0,1.8,0.6,2026-02-08 23:00:00
936,9.5,100,0.0,0.0,0.0,0.0,2.0,0.4,2026-02-09 00:00:00
937,9.3,74,0.0,0.0,0.0,0.0,1.8,0.0,2026-02-09 01:00:00
938,9.0,100,0.0,0.0,0.0,0.0,1.5,0.1,2026-02-09 02:00:00
939,8.0,71,0.0,0.0,0.0,0.0,0.4,0.1,2026-02-09 03:00:00
940,8.2,100,0.0,0.0,0.0,0.0,0.2,0.3,2026-02-09 04:00:00
941,8.0,100,0.0,0.0,0.0,0.0,1.4,0.2,2026-02-09 05:00:00
942,8.0,100,0.0,0.0,0.0,0.0,2.3,0.1,2026-02-09 06:00:00
943,8.0,100,0.0,0.0,0.0,0.0,1.5,0.1,2026-02-09 07:00:00
944,7.8,100,0.0,0.0,0.0,0.0,1.8,0.2,2026-02-09 08:00:00
945,8.3,100,20.0,4.0,37.7,16.0,2.5,0.2,2026-02-09 09:00:00
946,8.8,100,44.0,0.0,0.0,44.0,3.2,0.2,2026-02-09 10:00:00
947,9.3,100,98.0,20.0,50.7,78.0,2.3,0.2,2026-02-09 11:00:00
948,9.7,100,91.0,0.0,0.0,91.0,1.3,0.2,2026-02-09 12:00:00
949,10.4,100,132.0,0.0,0.0,132.0,2.6,0.1,2026-02-09 13:00:00
950,11.1,100,221.0,19.0,33.8,202.0,5.6,0.0,2026-02-09 14:00:00
951,9.6,100,132.0,0.0,0.0,132.0,7.6,0.0,2026-02-09 15:00:00
952,9.3,100,132.0,11.0,25.4,121.0,6.4,0.2,2026-02-09 16:00:00
953,9.1,100,88.0,1.0,3.3,87.0,6.3,0.1,2026-02-09 17:00:00
954,8.6,100,23.0,0.0,0.0,23.0,6.0,0.0,2026-02-09 18:00:00
955,7.8,100,1.0,0.0,0.0,1.0,6.1,0.1,2026-02-09 19:00:00
956,7.1,100,0.0,0.0,0.0,0.0,6.8,0.1,2026-02-09 20:00:00
957,7.2,100,0.0,0.0,0.0,0.0,5.9,0.1,2026-02-09 21:00:00
958,6.7,100,0.0,0.0,0.0,0.0,7.0,0.2,2026-02-09 22:00:00
959,6.1,100,0.0,0.0,0.0,0.0,7.3,0.1,2026-02-09 23:00:00
960,5.6,100,0.0,0.0,0.0,0.0,7.3,0.1,2026-02-10 00:00:00
961,5.0,100,0.0,0.0,0.0,0.0,6.6,0.1,2026-02-10 01:00:00
962,4.5,100,0.0,0.0,0.0,0.0,5.7,0.0,2026-02-10 02:00:00
963,5.2,100,0.0,0.0,0.0,0.0,3.4,0.0,2026-02-10 03:00:00
964,5.1,100,0.0,0.0,0.0,0.0,5.6,0.0,2026-02-10 04:00:00
965,5.0,100,0.0,0.0,0.0,0.0,5.5,0.0,2026-02-10 05:00:00
966,4.9,99,0.0,0.0,0.0,0.0,4.9,0.0,2026-02-10 06:00:00
967,4.8,95,0.0,0.0,0.0,0.0,4.7,0.0,2026-02-10 07:00:00
968,4.7,100,0.0,0.0,0.0,0.0,2.9,0.0,2026-02-10 08:00:00
969,5.2,100,19.0,4.0,37.0,15.0,0.6,0.0,2026-02-10 09:00:00
970,5.6,100,80.0,15.0,58.2,65.0,5.8,0.0,2026-02-10 10:00:00
971,6.6,100,184.0,47.0,117.9,137.0,4.7,0.0,2026-02-10 11:00:00
972,7.5,100,234.0,69.0,137.7,165.0,3.1,0.0,2026-02-10 12:00:00
973,8.9,100,302.0,82.0,146.9,220.0,2.7,0.0,2026-02-10 13:00:00
974,10.5,100,381.0,117.0,206.5,264.0,1.6,0.0,2026-02-10 14:00:00
975,9.7,100,252.0,39.0,74.3,213.0,4.9,0.0,2026-02-10 15:00:00
976,9.9,100,156.0,2.0,4.6,154.0,4.9,0.0,2026-02-10 16:00:00
977,9.4,100,83.0,0.0,0.0,83.0,4.7,0.0,2026-02-10 17:00:00
978,8.7,100,36.0,0.0,0.0,36.0,4.8,0.0,2026-02-10 18:00:00
979,7.9,100,2.0,0.0,0.0,2.0,4.6,0.0,2026-02-10 19:00:00
980,7.4,100,0.0,0.0,0.0,0.0,3.9,0.0,2026-02-10 20:00:00
981,7.6,100,0.0,0.0,0.0,0.0,3.9,0.0,2026-02-10 21:00:00
982,7.4,100,0.0,0.0,0.0,0.0,3.9,0.1,2026-02-10 22:00:00
983,7.1,100,0.0,0.0,0.0,0.0,3.5,0.0,2026-02-10 23:00:00
984,7.0,100,0.0,0.0,0.0,0.0,2.7,0.0,2026-02-11 00:00:00
985,6.9,100,0.0,0.0,0.0,0.0,2.9,0.0,2026-02-11 01:00:00
986,6.9,100,0.0,0.0,0.0,0.0,3.0,0.1,2026-02-11 02:00:00
987,7.4,100,0.0,0.0,0.0,0.0,2.2,0.1,2026-02-11 03:00:00
988,7.4,100,0.0,0.0,0.0,0.0,2.5,0.1,2026-02-11 04:00:00
989,7.2,100,0.0,0.0,0.0,0.0,1.6,0.1,2026-02-11 05:00:00
990,7.2,100,0.0,0.0,0.0,0.0,1.4,0.1,2026-02-11 06:00:00
991,7.1,100,0.0,0.0,0.0,0.0,1.9,0.0,2026-02-11 07:00:00
992,7.0,93,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-11 08:00:00
993,7.7,100,14.0,0.0,0.0,14.0,2.3,0.0,2026-02-11 09:00:00
994,7.7,100,27.0,0.0,0.0,27.0,2.1,0.0,2026-02-11 10:00:00
995,7.9,100,58.0,1.0,2.5,57.0,1.1,0.0,2026-02-11 11:00:00
996,8.8,80,179.0,32.0,63.3,147.0,2.6,0.0,2026-02-11 12:00:00
997,9.3,90,173.0,22.0,39.1,151.0,2.4,0.0,2026-02-11 13:00:00
998,9.5,91,153.0,0.0,0.0,153.0,2.3,0.0,2026-02-11 14:00:00
999,10.6,55,170.0,5.0,9.4,165.0,0.2,0.0,2026-02-11 15:00:00
1000,11.6,53,282.0,109.0,246.8,173.0,1.5,0.0,2026-02-11 16:00:00
1001,11.5,13,165.0,82.0,262.4,83.0,2.9,0.0,2026-02-11 17:00:00
1002,10.2,24,93.0,42.0,277.3,51.0,3.4,0.0,2026-02-11 18:00:00
1003,8.9,26,4.0,1.0,19.9,3.0,1.9,0.0,2026-02-11 19:00:00
1004,8.1,5,0.0,0.0,0.0,0.0,1.3,0.0,2026-02-11 20:00:00
1005,8.0,14,0.0,0.0,0.0,0.0,0.8,0.0,2026-02-11 21:00:00
1006,6.9,9,0.0,0.0,0.0,0.0,0.5,0.0,2026-02-11 22:00:00
1007,5.3,21,0.0,0.0,0.0,0.0,0.4,0.0,2026-02-11 23:00:00
1008,4.3,100,0.0,0.0,0.0,0.0,0.9,0.0,2026-02-12 00:00:00
1009,3.8,95,0.0,0.0,0.0,0.0,1.8,0.0,2026-02-12 01:00:00
1010,3.4,85,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-12 02:00:00
1011,3.5,3,0.0,0.0,0.0,0.0,0.9,0.0,2026-02-12 03:00:00
1012,3.6,99,0.0,0.0,0.0,0.0,2.2,0.0,2026-02-12 04:00:00
1013,3.6,98,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-12 05:00:00
1014,3.8,100,0.0,0.0,0.0,0.0,1.1,0.0,2026-02-12 06:00:00
1015,3.8,13,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-12 07:00:00
1016,3.7,92,0.0,0.0,0.0,0.0,1.1,0.0,2026-02-12 08:00:00
1017,5.7,84,54.0,18.0,160.3,36.0,4.0,0.0,2026-02-12 09:00:00
1018,9.3,100,173.0,67.0,251.7,106.0,7.0,0.0,2026-02-12 10:00:00
1019,10.5,100,83.0,15.0,36.8,68.0,10.3,0.0,2026-02-12 11:00:00
1020,13.4,100,232.0,22.0,43.1,210.0,11.3,0.1,2026-02-12 12:00:00
1021,14.7,91,355.0,102.0,179.7,253.0,14.5,0.0,2026-02-12 13:00:00
1022,15.8,95,522.0,357.0,620.0,165.0,11.5,0.0,2026-02-12 14:00:00
1023,16.8,96,432.0,244.0,456.6,188.0,11.5,0.0,2026-02-12 15:00:00
1024,16.9,100,341.0,175.0,392.4,166.0,7.7,0.0,2026-02-12 16:00:00
1025,15.6,99,155.0,31.0,97.9,124.0,5.7,0.0,2026-02-12 17:00:00
1026,13.6,100,61.0,11.0,70.7,50.0,2.7,0.1,2026-02-12 18:00:00
1027,11.7,98,3.0,0.0,0.0,3.0,6.3,0.7,2026-02-12 19:00:00
1028,10.5,98,0.0,0.0,0.0,0.0,4.5,0.2,2026-02-12 20:00:00
1029,10.9,77,0.0,0.0,0.0,0.0,6.8,0.1,2026-02-12 21:00:00
1030,10.8,30,0.0,0.0,0.0,0.0,6.5,0.0,2026-02-12 22:00:00
1031,9.3,96,0.0,0.0,0.0,0.0,1.8,0.0,2026-02-12 23:00:00
1032,8.2,23,0.0,0.0,0.0,0.0,1.8,0.0,2026-02-13 00:00:00
1033,7.6,98,0.0,0.0,0.0,0.0,1.7,0.0,2026-02-13 01:00:00
1034,7.2,100,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-13 02:00:00
1035,10.1,100,0.0,0.0,0.0,0.0,3.8,0.0,2026-02-13 03:00:00
1036,10.6,100,0.0,0.0,0.0,0.0,2.0,0.0,2026-02-13 04:00:00
1037,10.6,100,0.0,0.0,0.0,0.0,4.6,0.0,2026-02-13 05:00:00
1038,11.2,100,0.0,0.0,0.0,0.0,5.4,0.0,2026-02-13 06:00:00
1039,11.2,100,0.0,0.0,0.0,0.0,4.6,0.0,2026-02-13 07:00:00
1040,10.7,100,0.0,0.0,0.0,0.0,7.2,1.5,2026-02-13 08:00:00
1041,12.5,100,27.0,0.0,0.0,27.0,8.2,0.0,2026-02-13 09:00:00
1042,14.6,100,111.0,6.0,22.2,105.0,8.7,0.0,2026-02-13 10:00:00
1043,16.5,100,192.0,50.0,121.4,142.0,5.8,0.0,2026-02-13 11:00:00
1044,16.5,100,135.0,12.0,23.3,123.0,6.3,0.0,2026-02-13 12:00:00
1045,17.3,100,232.0,22.0,38.5,210.0,6.7,0.0,2026-02-13 13:00:00
1046,16.9,100,201.0,14.0,24.1,187.0,8.6,0.1,2026-02-13 14:00:00
1047,16.6,100,165.0,7.0,13.0,158.0,5.8,0.1,2026-02-13 15:00:00
1048,16.7,100,248.0,97.0,215.3,151.0,5.8,0.0,2026-02-13 16:00:00
1049,16.4,100,154.0,31.0,96.5,123.0,2.3,0.0,2026-02-13 17:00:00
1050,14.8,98,53.0,3.0,18.8,50.0,1.5,0.0,2026-02-13 18:00:00
1051,12.8,39,5.0,0.0,0.0,5.0,3.1,0.0,2026-02-13 19:00:00
1052,10.8,54,0.0,0.0,0.0,0.0,4.4,0.0,2026-02-13 20:00:00
1053,10.6,98,0.0,0.0,0.0,0.0,3.4,0.0,2026-02-13 21:00:00
1054,9.8,100,0.0,0.0,0.0,0.0,1.8,0.0,2026-02-13 22:00:00
1055,8.8,86,0.0,0.0,0.0,0.0,0.6,0.0,2026-02-13 23:00:00
1056,7.7,60,0.0,0.0,0.0,0.0,2.3,0.0,2026-02-14 00:00:00
1057,6.9,98,0.0,0.0,0.0,0.0,1.9,0.7,2026-02-14 01:00:00
1058,8.0,100,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-14 02:00:00
1059,9.3,98,0.0,0.0,0.0,0.0,0.4,1.4,2026-02-14 03:00:00
1060,9.2,100,0.0,0.0,0.0,0.0,2.4,1.5,2026-02-14 04:00:00
1061,9.3,100,0.0,0.0,0.0,0.0,3.2,0.2,2026-02-14 05:00:00
1062,9.4,100,0.0,0.0,0.0,0.0,2.2,0.4,2026-02-14 06:00:00
1063,9.6,100,0.0,0.0,0.0,0.0,1.1,1.1,2026-02-14 07:00:00
1064,9.4,100,0.0,0.0,0.0,0.0,1.7,1.3,2026-02-14 08:00:00
1065,10.2,100,7.0,0.0,0.0,7.0,1.5,1.3,2026-02-14 09:00:00
1066,10.1,100,23.0,0.0,0.0,23.0,5.0,1.0,2026-02-14 10:00:00
1067,10.1,100,35.0,0.0,0.0,35.0,5.6,0.7,2026-02-14 11:00:00
1068,10.3,100,65.0,0.0,0.0,65.0,7.9,0.2,2026-02-14 12:00:00
1069,10.6,97,116.0,1.0,1.7,115.0,4.0,0.0,2026-02-14 13:00:00
1070,12.3,65,324.0,125.0,213.6,199.0,6.2,0.0,2026-02-14 14:00:00
1071,13.8,39,358.0,210.0,386.3,148.0,8.1,0.0,2026-02-14 15:00:00
1072,14.3,39,335.0,208.0,457.1,127.0,11.2,0.0,2026-02-14 16:00:00
1073,14.0,2,227.0,135.0,414.9,92.0,7.3,0.0,2026-02-14 17:00:00
1074,12.5,21,102.0,50.0,305.6,52.0,1.3,0.0,2026-02-14 18:00:00
1075,10.1,36,7.0,1.0,17.8,6.0,4.9,0.0,2026-02-14 19:00:00
1076,8.9,89,0.0,0.0,0.0,0.0,3.8,0.0,2026-02-14 20:00:00
1077,8.6,100,0.0,0.0,0.0,0.0,2.0,0.0,2026-02-14 21:00:00
1078,8.0,22,0.0,0.0,0.0,0.0,2.7,0.0,2026-02-14 22:00:00
1079,7.4,0,0.0,0.0,0.0,0.0,1.0,0.0,2026-02-14 23:00:00
1080,6.6,0,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-15 00:00:00
1081,5.9,0,0.0,0.0,0.0,0.0,3.4,0.0,2026-02-15 01:00:00
1082,5.8,7,0.0,0.0,0.0,0.0,1.9,0.0,2026-02-15 02:00:00
1083,5.9,0,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-15 03:00:00
1084,6.3,0,0.0,0.0,0.0,0.0,2.0,0.0,2026-02-15 04:00:00
1085,6.2,0,0.0,0.0,0.0,0.0,2.7,0.0,2026-02-15 05:00:00
1086,6.4,0,0.0,0.0,0.0,0.0,2.0,0.0,2026-02-15 06:00:00
1087,6.5,0,0.0,0.0,0.0,0.0,1.8,0.0,2026-02-15 07:00:00
1088,6.5,1,0.0,0.0,0.0,0.0,3.1,0.0,2026-02-15 08:00:00
1089,9.1,0,67.0,33.0,277.3,34.0,4.0,0.0,2026-02-15 09:00:00
1090,12.8,0,226.0,153.0,547.7,73.0,5.3,0.0,2026-02-15 10:00:00
1091,17.0,0,386.0,295.0,700.8,91.0,6.0,0.0,2026-02-15 11:00:00
1092,19.5,0,511.0,411.0,784.2,100.0,6.5,0.0,2026-02-15 12:00:00
1093,20.8,0,584.0,479.0,823.4,105.0,8.6,0.0,2026-02-15 13:00:00
1094,21.6,0,597.0,492.0,833.9,105.0,10.1,0.0,2026-02-15 14:00:00
1095,21.5,2,547.0,445.0,811.5,102.0,10.0,0.0,2026-02-15 15:00:00
1096,21.3,4,439.0,345.0,750.7,94.0,8.7,0.0,2026-02-15 16:00:00
1097,20.3,7,290.0,211.0,639.9,79.0,7.2,0.0,2026-02-15 17:00:00
1098,17.6,0,120.0,67.0,399.5,53.0,8.3,0.0,2026-02-15 18:00:00
1099,16.1,0,8.0,2.0,34.3,6.0,7.8,0.0,2026-02-15 19:00:00
1100,15.6,0,0.0,0.0,0.0,0.0,7.5,0.0,2026-02-15 20:00:00
1101,17.3,2,0.0,0.0,0.0,0.0,11.4,0.0,2026-02-15 21:00:00
1102,17.1,7,0.0,0.0,0.0,0.0,9.8,0.0,2026-02-15 22:00:00
1103,16.0,8,0.0,0.0,0.0,0.0,3.8,0.0,2026-02-15 23:00:00
1104,15.1,5,0.0,0.0,0.0,0.0,5.1,0.0,2026-02-16 00:00:00
1105,14.8,2,0.0,0.0,0.0,0.0,5.4,0.0,2026-02-16 01:00:00
1106,13.4,3,0.0,0.0,0.0,0.0,5.1,0.0,2026-02-16 02:00:00
1107,11.5,12,0.0,0.0,0.0,0.0,7.5,0.0,2026-02-16 03:00:00
1108,10.8,40,0.0,0.0,0.0,0.0,6.2,0.0,2026-02-16 04:00:00
1109,10.3,51,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-16 05:00:00
1110,9.3,95,0.0,0.0,0.0,0.0,3.0,0.0,2026-02-16 06:00:00
1111,9.7,95,0.0,0.0,0.0,0.0,1.9,1.0,2026-02-16 07:00:00
1112,10.1,51,0.0,0.0,0.0,0.0,1.2,0.0,2026-02-16 08:00:00
1113,11.4,59,61.0,25.0,206.0,36.0,2.9,0.0,2026-02-16 09:00:00
1114,13.0,98,174.0,85.0,299.3,89.0,5.0,0.0,2026-02-16 10:00:00
1115,15.0,41,230.0,85.0,199.7,145.0,5.5,0.0,2026-02-16 11:00:00
1116,16.6,70,373.0,182.0,344.1,191.0,9.2,0.0,2026-02-16 12:00:00
1117,15.6,91,318.0,100.0,170.5,218.0,14.1,0.0,2026-02-16 13:00:00
1118,15.3,61,333.0,107.0,179.9,226.0,7.7,0.2,2026-02-16 14:00:00
1119,15.7,57,326.0,176.0,318.2,150.0,5.5,0.0,2026-02-16 15:00:00
1120,14.4,52,227.0,64.0,137.9,163.0,3.6,3.2,2026-02-16 16:00:00
1121,14.3,100,185.0,85.0,254.4,100.0,0.9,0.0,2026-02-16 17:00:00
1122,12.9,100,34.0,0.0,0.0,34.0,2.2,3.3,2026-02-16 18:00:00
1123,12.0,100,2.0,0.0,0.0,2.0,2.4,0.4,2026-02-16 19:00:00
1124,11.7,100,0.0,0.0,0.0,0.0,4.2,0.8,2026-02-16 20:00:00
1125,11.7,94,0.0,0.0,0.0,0.0,1.7,0.6,2026-02-16 21:00:00
1126,11.6,1,0.0,0.0,0.0,0.0,0.6,0.0,2026-02-16 22:00:00
1127,10.2,0,0.0,0.0,0.0,0.0,0.4,0.0,2026-02-16 23:00:00
1128,9.3,2,0.0,0.0,0.0,0.0,1.8,0.0,2026-02-17 00:00:00
1129,8.7,40,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-17 01:00:00
1130,8.0,50,0.0,0.0,0.0,0.0,1.6,0.0,2026-02-17 02:00:00
1131,7.6,75,0.0,0.0,0.0,0.0,1.2,0.0,2026-02-17 03:00:00
1132,7.8,58,0.0,0.0,0.0,0.0,2.3,0.0,2026-02-17 04:00:00
1133,7.2,41,0.0,0.0,0.0,0.0,2.3,0.0,2026-02-17 05:00:00
1134,7.0,34,0.0,0.0,0.0,0.0,1.5,0.0,2026-02-17 06:00:00
1135,7.0,45,0.0,0.0,0.0,0.0,1.3,0.0,2026-02-17 07:00:00
1136,7.1,30,1.0,0.0,0.0,1.0,1.1,0.0,2026-02-17 08:00:00
1137,8.9,15,73.0,34.0,274.8,39.0,1.1,0.0,2026-02-17 09:00:00
1138,11.5,11,228.0,151.0,523.2,77.0,4.7,0.0,2026-02-17 10:00:00
1139,14.6,67,384.0,288.0,669.0,96.0,7.5,0.0,2026-02-17 11:00:00
1140,16.8,69,503.0,392.0,734.3,111.0,5.8,0.0,2026-02-17 12:00:00
1141,18.2,100,556.0,413.0,698.2,143.0,2.4,0.0,2026-02-17 13:00:00
1142,19.2,100,580.0,442.0,737.0,138.0,10.4,0.0,2026-02-17 14:00:00
1143,17.3,100,260.0,60.0,107.6,200.0,6.5,0.0,2026-02-17 15:00:00
1144,17.0,100,255.0,48.0,102.4,207.0,7.4,0.1,2026-02-17 16:00:00
1145,15.7,99,133.0,13.0,38.4,120.0,8.1,0.0,2026-02-17 17:00:00
1146,14.4,29,69.0,8.0,45.5,61.0,6.8,0.0,2026-02-17 18:00:00
1147,12.6,99,9.0,2.0,32.1,7.0,6.9,0.0,2026-02-17 19:00:00
1148,11.4,100,0.0,0.0,0.0,0.0,6.9,0.0,2026-02-17 20:00:00
1149,11.9,100,0.0,0.0,0.0,0.0,7.6,0.0,2026-02-17 21:00:00
1150,12.4,100,0.0,0.0,0.0,0.0,6.3,0.0,2026-02-17 22:00:00
1151,12.2,100,0.0,0.0,0.0,0.0,6.1,0.1,2026-02-17 23:00:00
1152,11.7,100,0.0,0.0,0.0,0.0,6.0,0.0,2026-02-18 00:00:00
1153,11.6,100,0.0,0.0,0.0,0.0,5.7,0.5,2026-02-18 01:00:00
1154,10.5,98,0.0,0.0,0.0,0.0,4.3,1.4,2026-02-18 02:00:00
1155,11.5,100,0.0,0.0,0.0,0.0,7.3,0.1,2026-02-18 03:00:00
1156,11.2,100,0.0,0.0,0.0,0.0,6.5,0.7,2026-02-18 04:00:00
1157,10.8,100,0.0,0.0,0.0,0.0,7.1,0.1,2026-02-18 05:00:00
1158,9.4,100,0.0,0.0,0.0,0.0,3.2,0.0,2026-02-18 06:00:00
1159,9.4,100,0.0,0.0,0.0,0.0,3.1,0.0,2026-02-18 07:00:00
1160,8.8,98,1.0,0.0,0.0,1.0,2.0,0.0,2026-02-18 08:00:00
1161,9.7,88,59.0,10.0,79.3,49.0,2.6,0.0,2026-02-18 09:00:00
1162,12.2,100,231.0,141.0,480.7,90.0,2.4,0.0,2026-02-18 10:00:00
1163,12.6,99,353.0,218.0,500.7,135.0,9.8,2.4,2026-02-18 11:00:00
1164,10.3,98,212.0,60.0,111.4,152.0,10.7,0.8,2026-02-18 12:00:00
1165,10.0,100,272.0,62.0,103.9,210.0,17.1,0.0,2026-02-18 13:00:00
1166,7.8,96,135.0,4.0,6.6,131.0,17.6,0.2,2026-02-18 14:00:00
1167,7.5,100,230.0,62.0,110.2,168.0,18.6,0.0,2026-02-18 15:00:00
1168,5.9,100,70.0,0.0,0.0,70.0,17.7,0.2,2026-02-18 16:00:00
1169,5.4,100,61.0,2.0,5.8,59.0,16.1,0.0,2026-02-18 17:00:00
1170,4.1,100,18.0,0.0,0.0,18.0,12.3,0.0,2026-02-18 18:00:00
1171,3.4,100,2.0,0.0,0.0,2.0,10.0,0.0,2026-02-18 19:00:00
1172,2.8,100,0.0,0.0,0.0,0.0,8.6,0.3,2026-02-18 20:00:00
1173,2.9,100,0.0,0.0,0.0,0.0,8.7,0.3,2026-02-18 21:00:00
1174,2.9,100,0.0,0.0,0.0,0.0,6.6,0.4,2026-02-18 22:00:00
1175,2.8,100,0.0,0.0,0.0,0.0,6.6,0.4,2026-02-18 23:00:00
1176,3.0,100,0.0,0.0,0.0,0.0,6.6,0.2,2026-02-19 00:00:00
1177,3.4,100,0.0,0.0,0.0,0.0,6.6,0.1,2026-02-19 01:00:00
1178,3.7,100,0.0,0.0,0.0,0.0,3.4,0.2,2026-02-19 02:00:00
1179,3.8,100,0.0,0.0,0.0,0.0,5.0,0.0,2026-02-19 03:00:00
1180,4.3,40,0.0,0.0,0.0,0.0,4.6,0.0,2026-02-19 04:00:00
1181,3.3,88,0.0,0.0,0.0,0.0,6.0,0.0,2026-02-19 05:00:00
1182,4.4,16,0.0,0.0,0.0,0.0,6.9,0.0,2026-02-19 06:00:00
1183,3.0,25,0.0,0.0,0.0,0.0,3.4,0.0,2026-02-19 07:00:00
1184,3.5,53,1.0,0.0,0.0,1.0,4.3,0.0,2026-02-19 08:00:00
1185,5.4,10,59.0,11.0,85.5,48.0,3.9,0.0,2026-02-19 09:00:00
1186,7.0,4,245.0,161.0,540.0,84.0,7.1,0.0,2026-02-19 10:00:00
1187,8.4,0,413.0,310.0,704.1,103.0,7.7,0.0,2026-02-19 11:00:00
1188,9.6,2,545.0,438.0,805.5,107.0,8.3,0.0,2026-02-19 12:00:00
1189,10.5,6,604.0,483.0,803.0,121.0,10.2,0.0,2026-02-19 13:00:00
1190,11.3,1,605.0,475.0,779.3,130.0,7.9,0.0,2026-02-19 14:00:00
1191,11.9,55,567.0,451.0,794.9,116.0,10.9,0.0,2026-02-19 15:00:00
1192,12.3,51,449.0,336.0,703.1,113.0,9.4,0.0,2026-02-19 16:00:00
1193,12.0,0,305.0,217.0,625.0,88.0,6.7,0.0,2026-02-19 17:00:00
1194,10.9,0,135.0,78.0,423.5,57.0,1.5,0.0,2026-02-19 18:00:00
1195,8.8,0,12.0,3.0,45.1,9.0,0.6,0.0,2026-02-19 19:00:00
1196,6.4,0,0.0,0.0,0.0,0.0,2.2,0.0,2026-02-19 20:00:00
1197,5.9,0,0.0,0.0,0.0,0.0,1.2,0.0,2026-02-19 21:00:00
1198,4.6,0,0.0,0.0,0.0,0.0,2.4,0.0,2026-02-19 22:00:00
1199,3.8,0,0.0,0.0,0.0,0.0,2.0,0.0,2026-02-19 23:00:00
1200,3.5,0,0.0,0.0,0.0,0.0,1.3,0.0,2026-02-20 00:00:00
1201,3.1,0,0.0,0.0,0.0,0.0,1.3,0.0,2026-02-20 01:00:00
1202,2.8,17,0.0,0.0,0.0,0.0,1.2,0.0,2026-02-20 02:00:00
1203,2.4,52,0.0,0.0,0.0,0.0,0.8,0.0,2026-02-20 03:00:00
1204,2.4,58,0.0,0.0,0.0,0.0,1.0,0.0,2026-02-20 04:00:00
1205,2.1,34,0.0,0.0,0.0,0.0,0.6,0.0,2026-02-20 05:00:00
1206,1.8,42,0.0,0.0,0.0,0.0,0.8,0.0,2026-02-20 06:00:00
1207,1.6,44,0.0,0.0,0.0,0.0,1.0,0.0,2026-02-20 07:00:00
1208,1.5,16,2.0,0.0,0.0,2.0,1.1,0.0,2026-02-20 08:00:00
1209,3.6,5,88.0,45.0,341.7,43.0,3.6,0.0,2026-02-20 09:00:00
1210,7.2,0,259.0,180.0,594.0,79.0,4.6,0.0,2026-02-20 10:00:00
1211,10.6,0,423.0,327.0,734.4,96.0,5.0,0.0,2026-02-20 11:00:00
1212,13.2,0,547.0,440.0,801.8,107.0,5.3,0.0,2026-02-20 12:00:00
1213,15.3,31,615.0,503.0,829.4,112.0,5.4,0.0,2026-02-20 13:00:00
1214,16.8,9,618.0,495.0,805.6,123.0,4.9,0.0,2026-02-20 14:00:00
1215,18.0,26,568.0,457.0,798.7,111.0,3.6,0.0,2026-02-20 15:00:00
1216,18.2,2,455.0,347.0,719.2,108.0,5.6,0.0,2026-02-20 16:00:00
1217,17.1,0,306.0,219.0,622.9,87.0,7.7,0.0,2026-02-20 17:00:00
1218,13.9,13,137.0,79.0,419.5,58.0,6.7,0.0,2026-02-20 18:00:00
1219,10.8,90,13.0,4.0,58.4,9.0,3.1,0.0,2026-02-20 19:00:00
1220,9.5,70,0.0,0.0,0.0,0.0,1.2,0.0,2026-02-20 20:00:00
1221,9.0,83,0.0,0.0,0.0,0.0,1.1,0.0,2026-02-20 21:00:00
1222,8.8,63,0.0,0.0,0.0,0.0,0.8,0.0,2026-02-20 22:00:00
1223,7.7,100,0.0,0.0,0.0,0.0,1.3,0.0,2026-02-20 23:00:00
1224,7.0,100,0.0,0.0,0.0,0.0,0.8,0.0,2026-02-21 00:00:00
1225,6.2,100,0.0,0.0,0.0,0.0,1.3,0.0,2026-02-21 01:00:00
1226,5.7,100,0.0,0.0,0.0,0.0,1.0,0.0,2026-02-21 02:00:00
1227,5.9,100,0.0,0.0,0.0,0.0,0.5,0.0,2026-02-21 03:00:00
1228,5.5,100,0.0,0.0,0.0,0.0,1.3,0.0,2026-02-21 04:00:00
