sira,temperature_2m,cloud_cover,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,precipitation,time
4572,27.1,52,749.0,550.0,617.0,199.0,6.2,0.0,2019-07-10 12:00:00
4573,27.7,62,799.0,566.0,602.7,233.0,5.0,0.0,2019-07-10 13:00:00
4574,28.1,36,781.0,524.0,557.5,257.0,6.1,0.0,2019-07-10 14:00:00
4575,25.5,54,753.0,564.0,631.3,189.0,8.0,0.0,2019-07-10 15:00:00
4576,25.5,57,400.0,180.0,224.2,220.0,8.0,0.0,2019-07-10 16:00:00
4577,25.3,82,385.0,191.0,283.2,194.0,6.5,0.0,2019-07-10 17:00:00
4578,24.5,100,275.0,120.0,232.1,155.0,8.1,0.2,2019-07-10 18:00:00
4579,22.4,100,70.0,4.0,11.7,66.0,6.5,0.7,2019-07-10 19:00:00
4580,21.7,100,35.0,2.0,12.6,33.0,4.1,0.6,2019-07-10 20:00:00
4581,20.7,100,1.0,0.0,0.0,1.0,8.6,7.8,2019-07-10 21:00:00
4582,20.5,96,0.0,0.0,0.0,0.0,6.6,7.2,2019-07-10 22:00:00
4583,20.3,100,0.0,0.0,0.0,0.0,5.0,0.6,2019-07-10 23:00:00
4584,20.1,94,0.0,0.0,0.0,0.0,3.6,0.1,2019-07-11 00:00:00
4585,20.0,75,0.0,0.0,0.0,0.0,2.9,0.0,2019-07-11 01:00:00
4586,19.7,59,0.0,0.0,0.0,0.0,2.9,0.0,2019-07-11 02:00:00
4587,18.4,99,0.0,0.0,0.0,0.0,2.9,0.0,2019-07-11 03:00:00
4588,17.9,99,0.0,0.0,0.0,0.0,2.5,0.2,2019-07-11 04:00:00
4589,18.6,96,0.0,0.0,0.0,0.0,2.5,0.2,2019-07-11 05:00:00
4590,18.9,68,3.0,0.0,0.0,3.0,2.2,0.1,2019-07-11 06:00:00
4591,19.3,62,52.0,14.0,91.9,38.0,2.5,0.2,2019-07-11 07:00:00
4592,20.2,39,200.0,113.0,337.7,87.0,3.1,0.2,2019-07-11 08:00:00
4593,21.4,36,358.0,202.0,395.4,156.0,3.0,0.1,2019-07-11 09:00:00
4594,22.3,89,442.0,226.0,337.8,216.0,3.6,0.0,2019-07-11 10:00:00
4595,22.4,98,326.0,97.0,121.5,229.0,3.7,0.1,2019-07-11 11:00:00
4596,21.7,99,279.0,97.0,108.9,182.0,5.6,0.4,2019-07-11 12:00:00
4597,21.4,99,228.0,17.0,18.1,211.0,4.7,0.8,2019-07-11 13:00:00
4598,20.6,100,114.0,0.0,0.0,114.0,6.2,2.1,2019-07-11 14:00:00
4599,19.2,100,102.0,0.0,0.0,102.0,4.1,4.4,2019-07-11 15:00:00
4600,19.3,100,89.0,0.0,0.0,89.0,4.3,2.6,2019-07-11 16:00:00
4601,18.6,100,57.0,0.0,0.0,57.0,3.9,2.6,2019-07-11 17:00:00
4602,18.7,98,47.0,0.0,0.0,47.0,5.4,1.9,2019-07-11 18:00:00
4603,18.7,99,42.0,1.0,2.9,41.0,5.2,1.7,2019-07-11 19:00:00
4604,18.8,97,20.0,2.0,12.7,18.0,7.2,1.5,2019-07-11 20:00:00
4605,18.7,100,1.0,0.0,0.0,1.0,8.9,2.8,2019-07-11 21:00:00
4606,18.8,93,0.0,0.0,0.0,0.0,2.4,0.8,2019-07-11 22:00:00
4607,18.0,84,0.0,0.0,0.0,0.0,0.5,3.5,2019-07-11 23:00:00
4608,17.7,92,0.0,0.0,0.0,0.0,0.5,1.3,2019-07-12 00:00:00
4609,17.5,70,0.0,0.0,0.0,0.0,0.8,1.7,2019-07-12 01:00:00
4610,17.4,78,0.0,0.0,0.0,0.0,0.8,0.6,2019-07-12 02:00:00
4611,16.8,59,0.0,0.0,0.0,0.0,3.7,0.4,2019-07-12 03:00:00
4612,16.5,45,0.0,0.0,0.0,0.0,3.3,0.2,2019-07-12 04:00:00
4613,16.4,35,0.0,0.0,0.0,0.0,1.5,0.1,2019-07-12 05:00:00
4614,16.1,38,3.0,0.0,0.0,3.0,1.1,0.1,2019-07-12 06:00:00
4615,17.0,73,73.0,34.0,226.0,39.0,2.4,0.2,2019-07-12 07:00:00
4616,18.1,76,214.0,132.0,396.5,82.0,3.1,0.0,2019-07-12 08:00:00
4617,19.3,84,373.0,239.0,469.3,134.0,1.5,0.0,2019-07-12 09:00:00
4618,20.5,77,492.0,291.0,435.8,201.0,1.3,0.0,2019-07-12 10:00:00
4619,21.7,35,653.0,429.0,538.0,224.0,3.1,0.0,2019-07-12 11:00:00
4620,22.3,46,680.0,497.0,558.8,183.0,6.2,0.0,2019-07-12 12:00:00
4621,22.3,57,639.0,408.0,435.2,231.0,7.7,0.0,2019-07-12 13:00:00
4622,22.2,41,651.0,438.0,466.7,213.0,8.0,0.0,2019-07-12 14:00:00
4623,22.9,51,576.0,400.0,448.4,176.0,8.4,0.0,2019-07-12 15:00:00
4624,21.4,50,424.0,247.0,308.1,177.0,8.9,0.1,2019-07-12 16:00:00
4625,21.3,46,476.0,327.0,485.8,149.0,7.4,0.1,2019-07-12 17:00:00
4626,20.7,30,351.0,227.0,440.3,124.0,5.9,0.2,2019-07-12 18:00:00
4627,20.4,23,182.0,114.0,335.9,68.0,1.0,0.1,2019-07-12 19:00:00
4628,19.9,19,85.0,44.0,280.7,41.0,2.2,0.0,2019-07-12 20:00:00
4629,18.4,10,5.0,1.0,19.8,4.0,4.5,0.0,2019-07-12 21:00:00
4630,17.8,11,0.0,0.0,0.0,0.0,3.9,0.0,2019-07-12 22:00:00
4631,16.4,16,0.0,0.0,0.0,0.0,4.4,0.0,2019-07-12 23:00:00
4632,15.4,10,0.0,0.0,0.0,0.0,4.0,0.0,2019-07-13 00:00:00
4633,14.5,11,0.0,0.0,0.0,0.0,3.4,0.0,2019-07-13 01:00:00
4634,13.5,100,0.0,0.0,0.0,0.0,3.4,0.0,2019-07-13 02:00:00
4635,13.5,100,0.0,0.0,0.0,0.0,2.9,0.0,2019-07-13 03:00:00
4636,13.4,100,0.0,0.0,0.0,0.0,1.5,0.0,2019-07-13 04:00:00
4637,12.0,100,0.0,0.0,0.0,0.0,3.6,0.0,2019-07-13 05:00:00
4638,12.4,100,4.0,1.0,21.5,3.0,2.9,0.0,2019-07-13 06:00:00
4639,14.2,55,89.0,47.0,316.5,42.0,1.6,0.0,2019-07-13 07:00:00
4640,16.8,91,243.0,167.0,504.4,76.0,0.4,0.0,2019-07-13 08:00:00
4641,19.0,86,396.0,277.0,545.6,119.0,0.5,0.0,2019-07-13 09:00:00
4642,20.4,78,528.0,390.0,585.3,138.0,0.4,0.0,2019-07-13 10:00:00
4643,21.6,85,686.0,468.0,587.8,218.0,0.4,0.0,2019-07-13 11:00:00
4644,22.2,91,747.0,478.0,538.0,269.0,1.4,0.0,2019-07-13 12:00:00
4645,22.9,82,843.0,632.0,674.7,211.0,2.9,0.0,2019-07-13 13:00:00
4646,23.0,48,789.0,582.0,620.7,207.0,5.8,0.0,2019-07-13 14:00:00
4647,23.7,46,771.0,585.0,656.3,186.0,6.1,0.0,2019-07-13 15:00:00
4648,23.6,32,730.0,579.0,722.9,151.0,4.6,0.0,2019-07-13 16:00:00
4649,23.3,22,591.0,461.0,685.6,130.0,5.6,0.0,2019-07-13 17:00:00
4650,22.9,35,439.0,333.0,647.1,106.0,5.2,0.0,2019-07-13 18:00:00
4651,22.0,8,266.0,188.0,555.6,78.0,4.8,0.0,2019-07-13 19:00:00
4652,20.1,1,97.0,54.0,347.2,43.0,5.8,0.0,2019-07-13 20:00:00
4653,20.4,96,5.0,1.0,20.0,4.0,3.5,0.0,2019-07-13 21:00:00
4654,19.4,98,0.0,0.0,0.0,0.0,1.5,0.0,2019-07-13 22:00:00
4655,18.4,96,0.0,0.0,0.0,0.0,1.8,0.0,2019-07-13 23:00:00
4656,16.8,43,0.0,0.0,0.0,0.0,1.8,0.0,2019-07-14 00:00:00
4657,15.0,46,0.0,0.0,0.0,0.0,2.5,0.0,2019-07-14 01:00:00
4658,13.7,84,0.0,0.0,0.0,0.0,2.3,0.0,2019-07-14 02:00:00
4659,13.6,92,0.0,0.0,0.0,0.0,1.0,0.0,2019-07-14 03:00:00
4660,13.3,96,0.0,0.0,0.0,0.0,3.1,0.0,2019-07-14 04:00:00
4661,13.0,99,0.0,0.0,0.0,0.0,3.1,0.0,2019-07-14 05:00:00
4662,12.7,100,3.0,0.0,0.0,3.0,0.7,0.0,2019-07-14 06:00:00
4663,13.8,100,67.0,11.0,75.1,56.0,1.9,0.0,2019-07-14 07:00:00
4664,16.2,100,210.0,91.0,276.4,119.0,3.2,0.0,2019-07-14 08:00:00
4665,18.0,100,269.0,68.0,134.4,201.0,1.9,0.0,2019-07-14 09:00:00
4666,19.0,100,210.0,3.0,4.5,207.0,1.1,0.0,2019-07-14 10:00:00
4667,19.9,100,238.0,4.0,5.0,234.0,1.8,0.0,2019-07-14 11:00:00
4668,20.5,100,303.0,14.0,15.8,289.0,2.6,0.0,2019-07-14 12:00:00
4669,21.4,99,395.0,54.0,57.7,341.0,3.1,0.0,2019-07-14 13:00:00
4670,21.9,100,344.0,26.0,27.8,318.0,3.6,0.0,2019-07-14 14:00:00
4671,23.7,100,196.0,7.0,7.9,189.0,5.7,0.3,2019-07-14 15:00:00
4672,24.0,98,440.0,110.0,137.5,330.0,2.6,0.0,2019-07-14 16:00:00
4673,23.2,98,228.0,29.0,43.2,199.0,3.0,0.0,2019-07-14 17:00:00
4674,22.3,100,177.0,34.0,66.2,143.0,3.1,0.2,2019-07-14 18:00:00
4675,21.2,100,90.0,9.0,26.7,81.0,3.7,0.3,2019-07-14 19:00:00
4676,20.0,100,30.0,2.0,13.0,28.0,4.5,0.9,2019-07-14 20:00:00
4677,19.4,100,1.0,0.0,0.0,1.0,3.3,2.2,2019-07-14 21:00:00
4678,18.4,100,0.0,0.0,0.0,0.0,3.2,3.6,2019-07-14 22:00:00
4679,17.7,100,0.0,0.0,0.0,0.0,2.1,5.8,2019-07-14 23:00:00
4680,17.3,88,0.0,0.0,0.0,0.0,3.8,2.5,2019-07-15 00:00:00
4681,16.8,73,0.0,0.0,0.0,0.0,3.1,0.2,2019-07-15 01:00:00
4682,16.7,80,0.0,0.0,0.0,0.0,1.0,0.1,2019-07-15 02:00:00
4683,17.3,82,0.0,0.0,0.0,0.0,2.9,0.3,2019-07-15 03:00:00
4684,17.0,83,0.0,0.0,0.0,0.0,1.8,0.0,2019-07-15 04:00:00
4685,16.0,78,0.0,0.0,0.0,0.0,1.5,0.0,2019-07-15 05:00:00
4686,16.1,100,3.0,0.0,0.0,3.0,4.1,0.1,2019-07-15 06:00:00
4687,17.1,96,40.0,4.0,27.7,36.0,3.3,0.6,2019-07-15 07:00:00
4688,17.4,100,57.0,6.0,18.3,51.0,3.8,1.3,2019-07-15 08:00:00
4689,17.3,100,65.0,2.0,4.0,63.0,7.2,2.2,2019-07-15 09:00:00
4690,17.5,100,101.0,0.0,0.0,101.0,6.1,2.0,2019-07-15 10:00:00
4691,17.9,89,146.0,5.0,6.3,141.0,7.1,0.6,2019-07-15 11:00:00
4692,20.2,100,436.0,220.0,248.2,216.0,11.8,0.5,2019-07-15 12:00:00
4693,19.9,66,377.0,120.0,128.4,257.0,13.5,0.4,2019-07-15 13:00:00
4694,20.7,56,517.0,227.0,242.5,290.0,13.7,0.3,2019-07-15 14:00:00
4695,20.8,43,589.0,358.0,402.3,231.0,16.6,0.4,2019-07-15 15:00:00
4696,21.2,47,398.0,177.0,221.4,221.0,9.0,0.3,2019-07-15 16:00:00
4697,20.6,62,375.0,219.0,326.6,156.0,9.0,0.3,2019-07-15 17:00:00
4698,19.9,48,198.0,68.0,132.6,130.0,5.5,0.5,2019-07-15 18:00:00
4699,19.7,31,128.0,37.0,110.1,91.0,1.6,0.1,2019-07-15 19:00:00
4700,19.0,24,58.0,21.0,137.4,37.0,2.9,0.1,2019-07-15 20:00:00
4701,17.0,28,4.0,1.0,20.6,3.0,6.1,0.1,2019-07-15 21:00:00
4702,17.2,15,0.0,0.0,0.0,0.0,5.2,0.0,2019-07-15 22:00:00
4703,17.7,13,0.0,0.0,0.0,0.0,4.2,0.0,2019-07-15 23:00:00
4704,16.9,14,0.0,0.0,0.0,0.0,2.5,0.0,2019-07-16 00:00:00
4705,15.6,13,0.0,0.0,0.0,0.0,0.8,0.0,2019-07-16 01:00:00
4706,14.9,100,0.0,0.0,0.0,0.0,1.5,0.0,2019-07-16 02:00:00
4707,14.3,100,0.0,0.0,0.0,0.0,2.6,0.0,2019-07-16 03:00:00
4708,13.7,100,0.0,0.0,0.0,0.0,2.7,0.0,2019-07-16 04:00:00
4709,13.3,100,0.0,0.0,0.0,0.0,3.2,0.0,2019-07-16 05:00:00
4710,13.2,100,3.0,0.0,0.0,3.0,3.4,0.0,2019-07-16 06:00:00
4711,14.4,71,84.0,45.0,316.1,39.0,1.5,0.0,2019-07-16 07:00:00
4712,16.4,15,250.0,175.0,537.6,75.0,0.4,0.0,2019-07-16 08:00:00
4713,18.7,2,434.0,337.0,670.2,97.0,0.4,0.0,2019-07-16 09:00:00
4714,20.9,1,613.0,500.0,755.2,113.0,1.5,0.0,2019-07-16 10:00:00
4715,22.4,0,770.0,654.0,825.2,116.0,2.5,0.0,2019-07-16 11:00:00
4716,23.5,1,882.0,766.0,865.3,116.0,3.3,0.0,2019-07-16 12:00:00
4717,24.5,2,890.0,769.0,823.4,121.0,6.2,0.0,2019-07-16 13:00:00
4718,24.8,32,868.0,722.0,772.1,146.0,6.2,0.1,2019-07-16 14:00:00
4719,24.7,26,768.0,604.0,679.5,164.0,9.4,0.1,2019-07-16 15:00:00
4720,24.3,30,651.0,487.0,610.0,164.0,9.5,0.0,2019-07-16 16:00:00
4721,23.4,31,493.0,366.0,546.6,127.0,8.4,0.0,2019-07-16 17:00:00
4722,23.0,46,333.0,212.0,414.5,121.0,7.4,0.0,2019-07-16 18:00:00
4723,22.3,62,172.0,90.0,268.9,82.0,5.4,0.0,2019-07-16 19:00:00
4724,21.1,39,55.0,17.0,112.3,38.0,4.0,0.0,2019-07-16 20:00:00
4725,21.0,32,3.0,0.0,0.0,3.0,3.5,0.0,2019-07-16 21:00:00
4726,19.7,49,0.0,0.0,0.0,0.0,2.4,0.0,2019-07-16 22:00:00
4727,18.1,77,0.0,0.0,0.0,0.0,4.4,0.0,2019-07-16 23:00:00
4728,18.9,63,0.0,0.0,0.0,0.0,2.3,0.0,2019-07-17 00:00:00
4729,17.9,14,0.0,0.0,0.0,0.0,1.8,0.0,2019-07-17 01:00:00
4730,16.0,28,0.0,0.0,0.0,0.0,4.5,0.0,2019-07-17 02:00:00
4731,16.0,36,0.0,0.0,0.0,0.0,4.8,0.0,2019-07-17 03:00:00
4732,16.4,85,0.0,0.0,0.0,0.0,4.7,0.0,2019-07-17 04:00:00
4733,16.4,67,0.0,0.0,0.0,0.0,3.9,0.0,2019-07-17 05:00:00
4734,16.4,42,2.0,0.0,0.0,2.0,3.3,0.0,2019-07-17 06:00:00
4735,18.0,39,63.0,28.0,199.6,35.0,3.1,0.0,2019-07-17 07:00:00
4736,19.6,37,203.0,119.0,367.7,84.0,4.3,0.0,2019-07-17 08:00:00
4737,20.9,46,358.0,232.0,463.0,126.0,2.1,0.0,2019-07-17 09:00:00
4738,22.6,70,493.0,313.0,473.8,180.0,1.9,0.0,2019-07-17 10:00:00
4739,23.8,79,549.0,350.0,442.3,199.0,2.5,0.0,2019-07-17 11:00:00
4740,24.6,87,652.0,411.0,464.9,241.0,4.9,0.0,2019-07-17 12:00:00
4741,23.1,99,549.0,240.0,257.3,309.0,7.1,1.4,2019-07-17 13:00:00
4742,22.6,98,308.0,34.0,36.4,274.0,6.2,0.1,2019-07-17 14:00:00
4743,22.8,99,352.0,74.0,83.3,278.0,6.5,1.6,2019-07-17 15:00:00
4744,22.0,99,327.0,71.0,89.0,256.0,6.5,0.5,2019-07-17 16:00:00
4745,21.6,95,145.0,11.0,16.5,134.0,3.7,0.4,2019-07-17 17:00:00
4746,20.9,92,103.0,22.0,43.1,81.0,3.3,1.2,2019-07-17 18:00:00
4747,20.7,97,118.0,31.0,93.0,87.0,4.9,1.4,2019-07-17 19:00:00
4748,19.8,98,29.0,1.0,6.7,28.0,4.0,2.4,2019-07-17 20:00:00
4749,19.6,99,1.0,0.0,0.0,1.0,4.4,0.9,2019-07-17 21:00:00
4750,19.7,100,0.0,0.0,0.0,0.0,4.8,1.2,2019-07-17 22:00:00
4751,19.5,100,0.0,0.0,0.0,0.0,5.7,2.2,2019-07-17 23:00:00
4752,19.3,100,0.0,0.0,0.0,0.0,5.5,2.0,2019-07-18 00:00:00
4753,19.4,100,0.0,0.0,0.0,0.0,4.9,1.2,2019-07-18 01:00:00
4754,19.2,100,0.0,0.0,0.0,0.0,4.7,1.1,2019-07-18 02:00:00
4755,19.3,100,0.0,0.0,0.0,0.0,3.3,1.2,2019-07-18 03:00:00
4756,19.1,91,0.0,0.0,0.0,0.0,4.0,1.0,2019-07-18 04:00:00
4757,18.9,89,0.0,0.0,0.0,0.0,5.2,1.4,2019-07-18 05:00:00
4758,18.7,93,1.0,0.0,0.0,1.0,4.4,0.6,2019-07-18 06:00:00
4759,19.0,97,31.0,5.0,36.2,26.0,4.9,0.2,2019-07-18 07:00:00
4760,20.4,97,132.0,33.0,102.6,99.0,5.6,0.1,2019-07-18 08:00:00
4761,21.4,89,258.0,88.0,176.2,170.0,4.7,0.1,2019-07-18 09:00:00
4762,22.3,93,446.0,238.0,361.1,208.0,4.2,0.0,2019-07-18 10:00:00
4763,22.9,89,517.0,296.0,374.7,221.0,4.8,0.1,2019-07-18 11:00:00
4764,23.7,90,595.0,329.0,372.6,266.0,7.6,0.0,2019-07-18 12:00:00
4765,23.7,91,446.0,162.0,173.8,284.0,8.0,0.1,2019-07-18 13:00:00
4766,24.3,89,613.0,298.0,319.3,315.0,8.4,0.0,2019-07-18 14:00:00
4767,23.9,79,590.0,364.0,410.4,226.0,7.6,0.0,2019-07-18 15:00:00
4768,24.3,61,575.0,403.0,506.0,172.0,5.7,0.0,2019-07-18 16:00:00
4769,24.2,55,513.0,365.0,546.9,148.0,6.6,0.3,2019-07-18 17:00:00
4770,23.7,44,374.0,256.0,503.0,118.0,7.0,0.3,2019-07-18 18:00:00
4771,23.2,33,198.0,119.0,358.6,79.0,4.1,0.1,2019-07-18 19:00:00
4772,22.0,30,70.0,34.0,229.7,36.0,4.7,0.0,2019-07-18 20:00:00
4773,22.1,43,3.0,0.0,0.0,3.0,3.5,0.0,2019-07-18 21:00:00
4774,21.4,37,0.0,0.0,0.0,0.0,1.9,0.0,2019-07-18 22:00:00
4775,20.4,8,0.0,0.0,0.0,0.0,2.3,0.0,2019-07-18 23:00:00
4776,19.0,22,0.0,0.0,0.0,0.0,2.7,0.0,2019-07-19 00:00:00
4777,17.4,43,0.0,0.0,0.0,0.0,2.6,0.0,2019-07-19 01:00:00
4778,16.0,24,0.0,0.0,0.0,0.0,4.2,0.0,2019-07-19 02:00:00
4779,15.1,12,0.0,0.0,0.0,0.0,4.7,0.0,2019-07-19 03:00:00
4780,14.2,13,0.0,0.0,0.0,0.0,4.7,0.0,2019-07-19 04:00:00
4781,14.0,11,0.0,0.0,0.0,0.0,3.8,0.0,2019-07-19 05:00:00
4782,13.7,4,2.0,0.0,0.0,2.0,2.5,0.0,2019-07-19 06:00:00
4783,16.1,1,82.0,44.0,323.5,38.0,1.6,0.0,2019-07-19 07:00:00
4784,18.4,1,252.0,182.0,569.1,70.0,0.8,0.0,2019-07-19 08:00:00
4785,20.8,0,441.0,353.0,709.3,88.0,2.2,0.0,2019-07-19 09:00:00
4786,22.6,0,625.0,524.0,796.8,101.0,2.5,0.0,2019-07-19 10:00:00
4787,24.1,0,779.0,669.0,848.3,110.0,2.9,0.0,2019-07-19 11:00:00
4788,25.2,2,887.0,772.0,875.5,115.0,4.6,0.0,2019-07-19 12:00:00
4789,25.8,21,937.0,814.0,874.5,123.0,6.5,0.0,2019-07-19 13:00:00
4790,25.8,67,872.0,722.0,774.5,150.0,7.8,0.1,2019-07-19 14:00:00
4791,26.1,53,812.0,640.0,722.3,172.0,8.4,0.2,2019-07-19 15:00:00
4792,25.7,26,685.0,546.0,686.5,139.0,8.6,0.0,2019-07-19 16:00:00
4793,25.0,26,516.0,373.0,559.9,143.0,7.2,0.0,2019-07-19 17:00:00
4794,24.5,12,349.0,252.0,496.5,97.0,5.4,0.0,2019-07-19 18:00:00
4795,23.8,11,220.0,146.0,442.1,74.0,5.2,0.0,2019-07-19 19:00:00
4796,21.6,9,79.0,41.0,280.5,38.0,4.6,0.0,2019-07-19 20:00:00
4797,20.8,3,3.0,1.0,22.2,2.0,4.1,0.0,2019-07-19 21:00:00
4798,21.0,1,0.0,0.0,0.0,0.0,3.3,0.0,2019-07-19 22:00:00
4799,20.1,1,0.0,0.0,0.0,0.0,3.0,0.0,2019-07-19 23:00:00
4800,19.2,6,0.0,0.0,0.0,0.0,2.3,0.0,2019-07-20 00:00:00
4801,18.3,11,0.0,0.0,0.0,0.0,2.1,0.0,2019-07-20 01:00:00
4802,17.5,11,0.0,0.0,0.0,0.0,2.9,0.0,2019-07-20 02:00:00
4803,17.0,10,0.0,0.0,0.0,0.0,1.9,0.0,2019-07-20 03:00:00
4804,17.0,100,0.0,0.0,0.0,0.0,1.3,0.0,2019-07-20 04:00:00
4805,16.8,100,0.0,0.0,0.0,0.0,1.0,0.0,2019-07-20 05:00:00
4806,16.5,100,2.0,0.0,0.0,2.0,1.0,0.0,2019-07-20 06:00:00
4807,17.2,100,74.0,36.0,269.0,38.0,1.3,0.0,2019-07-20 07:00:00
4808,18.7,80,227.0,147.0,462.6,80.0,2.0,0.0,2019-07-20 08:00:00
4809,20.8,3,421.0,323.0,651.3,98.0,1.1,0.0,2019-07-20 09:00:00
4810,22.9,2,601.0,495.0,754.5,106.0,0.8,0.0,2019-07-20 10:00:00
4811,25.0,1,756.0,642.0,815.5,114.0,1.1,0.0,2019-07-20 11:00:00
4812,26.7,3,860.0,737.0,837.0,123.0,0.5,0.0,2019-07-20 12:00:00
4813,27.6,13,910.0,785.0,844.4,125.0,1.6,0.0,2019-07-20 13:00:00
4814,27.8,58,904.0,762.0,818.4,142.0,5.2,0.3,2019-07-20 14:00:00
4815,27.4,58,704.0,548.0,619.3,156.0,6.6,0.1,2019-07-20 15:00:00
4816,26.8,58,598.0,425.0,535.2,173.0,6.1,0.2,2019-07-20 16:00:00
4817,26.2,50,504.0,363.0,545.9,141.0,6.2,0.2,2019-07-20 17:00:00
4818,25.8,29,383.0,265.0,523.6,118.0,5.9,0.0,2019-07-20 18:00:00
4819,24.6,3,233.0,157.0,477.9,76.0,5.9,0.0,2019-07-20 19:00:00
4820,22.4,2,83.0,44.0,305.0,39.0,4.5,0.0,2019-07-20 20:00:00
4821,20.1,1,3.0,1.0,22.6,2.0,5.4,0.0,2019-07-20 21:00:00
4822,18.9,2,0.0,0.0,0.0,0.0,5.8,0.0,2019-07-20 22:00:00
4823,18.1,11,0.0,0.0,0.0,0.0,5.6,0.0,2019-07-20 23:00:00
4824,17.7,14,0.0,0.0,0.0,0.0,5.2,0.0,2019-07-21 00:00:00
4825,17.0,23,0.0,0.0,0.0,0.0,5.4,0.0,2019-07-21 01:00:00
4826,16.6,37,0.0,0.0,0.0,0.0,5.2,0.0,2019-07-21 02:00:00
4827,16.8,35,0.0,0.0,0.0,0.0,6.5,0.0,2019-07-21 03:00:00
4828,16.9,100,0.0,0.0,0.0,0.0,5.8,0.0,2019-07-21 04:00:00
4829,17.2,100,0.0,0.0,0.0,0.0,5.0,0.0,2019-07-21 05:00:00
4830,17.8,98,2.0,0.0,0.0,2.0,4.4,0.0,2019-07-21 06:00:00
4831,18.9,65,69.0,33.0,250.9,36.0,2.0,0.0,2019-07-21 07:00:00
4832,20.5,52,208.0,133.0,421.2,75.0,1.5,0.0,2019-07-21 08:00:00
4833,21.8,58,355.0,236.0,477.6,119.0,3.3,0.0,2019-07-21 09:00:00
4834,23.4,60,555.0,423.0,646.3,132.0,1.1,0.0,2019-07-21 10:00:00
4835,24.8,22,719.0,571.0,726.6,148.0,1.8,0.0,2019-07-21 11:00:00
4836,25.7,7,805.0,645.0,733.5,160.0,6.6,0.0,2019-07-21 12:00:00
4837,26.2,3,874.0,734.0,790.5,140.0,9.1,0.0,2019-07-21 13:00:00
4838,26.5,0,915.0,791.0,850.5,124.0,9.9,0.0,2019-07-21 14:00:00
4839,26.7,0,877.0,760.0,860.0,117.0,11.2,0.0,2019-07-21 15:00:00
4840,26.0,1,769.0,655.0,826.1,114.0,10.8,0.0,2019-07-21 16:00:00
4841,25.1,0,618.0,518.0,780.7,100.0,9.4,0.0,2019-07-21 17:00:00
4842,24.4,0,442.0,353.0,699.6,89.0,8.3,0.0,2019-07-21 18:00:00
4843,23.4,0,255.0,181.0,553.9,74.0,5.8,0.0,2019-07-21 19:00:00
4844,21.3,8,82.0,42.0,295.2,40.0,5.4,0.0,2019-07-21 20:00:00
4845,22.1,6,2.0,0.0,0.0,2.0,2.2,0.0,2019-07-21 21:00:00
4846,19.5,2,0.0,0.0,0.0,0.0,2.8,0.0,2019-07-21 22:00:00
4847,18.8,1,0.0,0.0,0.0,0.0,3.3,0.0,2019-07-21 23:00:00
4848,19.0,14,0.0,0.0,0.0,0.0,2.9,0.0,2019-07-22 00:00:00
4849,17.8,32,0.0,0.0,0.0,0.0,3.9,0.0,2019-07-22 01:00:00
4850,16.4,38,0.0,0.0,0.0,0.0,5.0,0.0,2019-07-22 02:00:00
4851,17.4,9,0.0,0.0,0.0,0.0,5.3,0.0,2019-07-22 03:00:00
4852,16.3,2,0.0,0.0,0.0,0.0,4.1,0.0,2019-07-22 04:00:00
4853,15.0,0,0.0,0.0,0.0,0.0,4.5,0.0,2019-07-22 05:00:00
4854,14.9,0,2.0,0.0,0.0,2.0,3.7,0.0,2019-07-22 06:00:00
4855,17.2,1,77.0,42.0,325.0,35.0,2.1,0.0,2019-07-22 07:00:00
4856,19.6,0,244.0,173.0,551.6,71.0,0.8,0.0,2019-07-22 08:00:00
4857,22.1,0,432.0,341.0,692.7,91.0,2.5,0.0,2019-07-22 09:00:00
4858,23.8,1,612.0,508.0,778.2,104.0,3.4,0.0,2019-07-22 10:00:00
4859,25.2,12,761.0,648.0,826.1,113.0,3.8,0.0,2019-07-22 11:00:00
4860,26.1,22,832.0,686.0,781.3,146.0,5.4,0.0,2019-07-22 12:00:00
4861,26.3,30,791.0,597.0,643.8,194.0,7.6,0.0,2019-07-22 13:00:00
4862,26.2,31,790.0,581.0,625.5,209.0,9.4,0.0,2019-07-22 14:00:00
4863,26.2,31,672.0,443.0,502.0,229.0,11.6,0.0,2019-07-22 15:00:00
4864,25.7,22,604.0,441.0,557.1,163.0,10.1,0.0,2019-07-22 16:00:00
4865,25.4,28,530.0,386.0,583.0,144.0,7.9,0.0,2019-07-22 17:00:00
4866,24.7,7,367.0,259.0,515.0,108.0,6.2,0.0,2019-07-22 18:00:00
4867,24.0,10,216.0,138.0,424.8,78.0,4.1,0.0,2019-07-22 19:00:00
4868,22.6,12,71.0,34.0,242.6,37.0,2.7,0.0,2019-07-22 20:00:00
4869,21.3,6,2.0,0.0,0.0,2.0,3.6,0.0,2019-07-22 21:00:00
4870,21.5,15,0.0,0.0,0.0,0.0,1.9,0.0,2019-07-22 22:00:00
4871,20.9,50,0.0,0.0,0.0,0.0,1.3,0.0,2019-07-22 23:00:00
4872,20.5,100,0.0,0.0,0.0,0.0,0.4,0.0,2019-07-23 00:00:00
4873,20.1,97,0.0,0.0,0.0,0.0,1.4,0.1,2019-07-23 01:00:00
